Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Month_Year,Year,Month_Number,Month_Name
2276,Kids,Lifestyle,Air Force 1,L,0,6066.50,0.00,0.00,2023-08-29,Retail,Kolkata,1181.87,2023-08,2023,8,Aug
2277,Kids,Basketball,LeBron 20,M,0,3682.84,0.00,0.00,2024-12-28,Online,Hyderabad,3967.77,2024-12,2024,12,Dec
2278,Men,Training,SuperRep Go,11,0,0.00,1.00,0.00,2025-07-03,Retail,Pune,3638.15,2025-07,2025,7,Jul
2279,Women,Lifestyle,Blazer Mid,6,0,0.00,0.00,0.00,2024-08-03,Retail,Mumbai,766.72,2024-08,2024,8,Aug
2280,Women,Soccer,Mercurial Superfly,M,0,0.00,0.00,0.00,2025-02-13,Online,Delhi,3069.57,2025-02,2025,2,Feb
2281,Kids,Lifestyle,Waffle One,M,2,0.00,0.00,0.00,2025-07-13,Retail,Kolkata,1753.48,2025-07,2025,7,Jul
2282,Men,Running,Free RN,Unknown,0,0.00,0.26,0.00,2024-11-14,Retail,Mumbai,-1002.46,2024-11,2024,11,Nov
2283,Men,Soccer,Mercurial Superfly,10,1,0.00,0.00,0.00,2024-08-21,Retail,Delhi,468.59,2024-08,2024,8,Aug
2284,Kids,Soccer,Mercurial Superfly,M,0,0.00,0.53,0.00,2024-08-10,Online,Kolkata,1370.01,2024-08,2024,8,Aug
2286,Women,Lifestyle,Waffle One,Unknown,0,0.00,0.00,0.00,2024-10-16,Online,Bangalore,2419.09,2024-10,2024,10,Oct
2288,Women,Training,ZoomX Invincible,Unknown,0,0.00,0.25,0.00,2024-08-24,Retail,Hyderabad,1570.91,2024-08,2024,8,Aug
2290,Women,Training,Flex Trainer,L,0,0.00,0.00,0.00,2024-10-20,Online,Kolkata,546.66,2024-10,2024,10,Oct
2292,Women,Running,Free RN,M,2,0.00,1.00,0.00,2024-05-11,Online,Kolkata,1192.50,2024-05,2024,5,May
2293,Women,Basketball,Air Jordan,XL,3,0.00,0.00,0.00,2025-05-13,Retail,Mumbai,2525.87,2025-05,2025,5,May
2012,Women,Soccer,Phantom GT,Unknown,0,0.00,0.00,0.00,2024-01-09,Retail,Hyderabad,-914.59,2024-01,2024,1,Jan
2295,Kids,Lifestyle,Dunk Low,Unknown,0,0.00,0.81,0.00,2025-06-17,Retail,Hyderabad,3901.16,2025-06,2025,6,Jun
2296,Women,Soccer,Phantom GT,Unknown,0,0.00,0.00,0.00,2024-08-15,Online,Delhi,-1188.86,2024-08,2024,8,Aug
2297,Kids,Basketball,LeBron 20,M,0,6356.31,0.74,0.00,2024-12-31,Online,Pune,454.97,2024-12,2024,12,Dec
2298,Men,Training,SuperRep Go,Unknown,0,5571.14,0.49,0.00,2025-11-06,Retail,Kolkata,3445.50,2025-11,2025,11,Nov
2299,Kids,Soccer,Phantom GT,Unknown,2,0.00,0.77,0.00,2025-09-05,Online,Hyderabad,2596.80,2025-09,2025,9,Sep
2300,Men,Basketball,Air Jordan,L,3,6331.64,0.78,4178.88,2024-08-17,Retail,Delhi,3380.28,2024-08,2024,8,Aug
2301,Men,Soccer,Mercurial Superfly,XL,0,7982.20,0.00,0.00,2024-12-29,Online,Pune,-505.58,2024-12,2024,12,Dec
2302,Women,Running,Air Zoom,XL,0,0.00,0.00,0.00,2025-02-27,Retail,Hyderabad,1489.99,2025-02,2025,2,Feb
2303,Kids,Running,Free RN,L,2,2504.09,0.00,0.00,2024-12-24,Retail,Hyderabad,2971.55,2024-12,2024,12,Dec
2304,Men,Training,Flex Trainer,11,0,0.00,0.00,0.00,2024-11-28,Online,Hyderabad,2055.87,2024-11,2024,11,Nov
2306,Kids,Basketball,Air Jordan,Unknown,1,8267.56,0.29,5869.97,2024-11-10,Retail,Bangalore,476.25,2024-11,2024,11,Nov
2307,Women,Running,Free RN,XL,2,9369.10,0.00,0.00,2025-06-18,Retail,Kolkata,2390.70,2025-06,2025,6,Jun
2308,Men,Running,Pegasus Turbo,Unknown,0,0.00,0.65,0.00,2025-05-01,Online,Bangalore,2282.01,2025-05,2025,5,May
2310,Men,Running,Air Zoom,XL,0,0.00,0.00,0.00,2025-04-02,Online,Kolkata,-1061.45,2025-04,2025,4,Apr
2312,Kids,Soccer,Premier III,Unknown,0,0.00,0.00,0.00,2024-09-30,Online,Bangalore,249.56,2024-09,2024,9,Sep
2314,Women,Soccer,Mercurial Superfly,M,2,0.00,0.86,0.00,2024-09-12,Retail,Mumbai,1505.11,2024-09,2024,9,Sep
2315,Men,Basketball,Kyrie Flytrap,M,0,9149.88,0.71,0.00,2024-12-11,Retail,Hyderabad,143.06,2024-12,2024,12,Dec
2317,Men,Training,Flex Trainer,M,0,9695.44,1.00,0.00,2024-09-13,Online,Kolkata,32.45,2024-09,2024,9,Sep
2318,Men,Soccer,Phantom GT,11,2,0.00,0.25,0.00,2025-04-04,Retail,Delhi,1894.17,2025-04,2025,4,Apr
2319,Women,Basketball,Kyrie Flytrap,L,0,5649.99,0.00,0.00,2025-06-29,Online,Delhi,2141.68,2025-06,2025,6,Jun
2320,Kids,Running,Pegasus Turbo,XL,0,4033.28,0.00,0.00,2025-01-23,Retail,Hyderabad,1265.74,2025-01,2025,1,Jan
2321,Men,Lifestyle,Dunk Low,8,0,0.00,0.00,0.00,2024-06-10,Online,Mumbai,-362.47,2024-06,2024,6,Jun
2322,Women,Running,Pegasus Turbo,L,0,8016.24,0.00,0.00,2025-07-04,Retail,Delhi,1333.86,2025-07,2025,7,Jul
2323,Men,Lifestyle,Dunk Low,Unknown,0,6537.29,0.00,0.00,2025-05-01,Online,Bangalore,-453.11,2025-05,2025,5,May
2324,Women,Soccer,Mercurial Superfly,M,0,0.00,0.21,0.00,2025-02-27,Online,Kolkata,2640.10,2025-02,2025,2,Feb
2325,Men,Basketball,Zoom Freak,M,0,8031.83,0.56,0.00,2025-05-18,Online,Kolkata,3954.38,2025-05,2025,5,May
2326,Women,Lifestyle,Dunk Low,XL,4,9936.94,0.00,0.00,2024-10-12,Retail,Kolkata,2047.65,2024-10,2024,10,Oct
2327,Men,Training,Flex Trainer,XL,4,6640.67,0.00,0.00,2025-03-21,Retail,Delhi,3402.41,2025-03,2025,3,Mar
2328,Men,Lifestyle,Waffle One,6,2,6449.46,0.29,9158.23,2024-09-11,Online,Mumbai,39.69,2024-09,2024,9,Sep
2329,Men,Basketball,Kyrie Flytrap,L,4,4981.26,0.00,0.00,2025-05-06,Online,Mumbai,1833.07,2025-05,2025,5,May
2330,Women,Training,Flex Trainer,XL,0,0.00,0.06,0.00,2024-10-22,Online,Mumbai,-648.08,2024-10,2024,10,Oct
2331,Kids,Basketball,Kyrie Flytrap,L,0,9023.07,0.00,0.00,2024-11-23,Retail,Mumbai,-304.92,2024-11,2024,11,Nov
2332,Kids,Training,Flex Trainer,Unknown,0,0.00,0.22,0.00,2024-07-15,Retail,Pune,2914.06,2024-07,2024,7,Jul
2334,Women,Training,SuperRep Go,L,4,0.00,0.82,0.00,2024-06-06,Retail,Mumbai,-80.25,2024-06,2024,6,Jun
2335,Women,Running,Free RN,XL,0,5620.64,0.00,0.00,2024-01-05,Online,Mumbai,217.22,2024-01,2024,1,Jan
2336,Kids,Soccer,Mercurial Superfly,8,4,8482.43,0.00,0.00,2023-10-22,Online,Pune,3854.71,2023-10,2023,10,Oct
2337,Women,Training,SuperRep Go,Unknown,0,0.00,0.00,0.00,2024-10-17,Online,Pune,3186.84,2024-10,2024,10,Oct
2340,Women,Running,Free RN,7,3,0.00,0.91,0.00,2024-08-07,Online,Mumbai,-425.99,2024-08,2024,8,Aug
2341,Women,Lifestyle,Waffle One,11,0,0.00,0.00,0.00,2025-04-22,Online,Hyderabad,-280.18,2025-04,2025,4,Apr
2342,Women,Training,Metcon 7,XL,0,0.00,0.00,0.00,2024-08-19,Retail,Kolkata,3463.09,2024-08,2024,8,Aug
2343,Women,Basketball,Zoom Freak,Unknown,0,7507.91,0.00,0.00,2024-11-22,Retail,Kolkata,1900.24,2024-11,2024,11,Nov
2344,Kids,Training,ZoomX Invincible,10,0,0.00,0.65,0.00,2025-06-20,Online,Kolkata,938.88,2025-06,2025,6,Jun
2345,Men,Running,React Infinity,Unknown,0,0.00,0.00,0.00,2025-06-21,Retail,Hyderabad,3039.05,2025-06,2025,6,Jun
2347,Men,Training,Flex Trainer,L,0,9653.35,0.00,0.00,2024-09-21,Retail,Bangalore,3511.89,2024-09,2024,9,Sep
2348,Kids,Training,Metcon 7,XL,0,6591.41,0.00,0.00,2025-04-29,Retail,Delhi,2604.68,2025-04,2025,4,Apr
2349,Kids,Soccer,Tiempo Legend,10,3,0.00,0.00,0.00,2023-10-25,Online,Delhi,-902.62,2023-10,2023,10,Oct
2350,Men,Running,Air Zoom,Unknown,4,8228.88,0.00,0.00,2025-03-21,Retail,Delhi,2494.50,2025-03,2025,3,Mar
2351,Men,Basketball,LeBron 20,11,3,4179.34,0.00,0.00,2024-07-29,Retail,Pune,2363.69,2024-07,2024,7,Jul
2352,Men,Basketball,LeBron 20,M,0,0.00,0.00,0.00,2025-03-24,Online,Bangalore,599.21,2025-03,2025,3,Mar
2353,Kids,Training,ZoomX Invincible,9,0,0.00,0.22,0.00,2024-10-03,Retail,Bangalore,818.35,2024-10,2024,10,Oct
2354,Men,Basketball,Kyrie Flytrap,L,0,0.00,0.00,0.00,2024-09-06,Online,Hyderabad,1445.09,2024-09,2024,9,Sep
2355,Women,Lifestyle,Waffle One,L,1,0.00,0.00,0.00,2024-07-26,Retail,Bangalore,-887.83,2024-07,2024,7,Jul
2356,Men,Basketball,Air Jordan,L,0,0.00,0.00,0.00,2025-02-17,Retail,Pune,543.26,2025-02,2025,2,Feb
2357,Women,Lifestyle,Air Force 1,M,0,0.00,1.00,0.00,2025-04-28,Retail,Bangalore,-1199.32,2025-04,2025,4,Apr
2358,Men,Basketball,LeBron 20,M,4,0.00,0.00,0.00,2025-02-24,Online,Pune,1819.60,2025-02,2025,2,Feb
2360,Women,Training,Metcon 7,XL,0,0.00,0.85,0.00,2024-07-12,Online,Hyderabad,1947.50,2024-07,2024,7,Jul
2361,Kids,Training,Flex Trainer,L,0,0.00,1.00,0.00,2024-07-30,Retail,Mumbai,1302.98,2024-07,2024,7,Jul
2362,Women,Lifestyle,Blazer Mid,XL,2,0.00,1.00,0.00,2024-12-09,Online,Bangalore,3817.26,2024-12,2024,12,Dec
2363,Kids,Running,Pegasus Turbo,XL,0,5419.15,1.00,0.00,2025-01-07,Retail,Hyderabad,-597.61,2025-01,2025,1,Jan
2365,Women,Running,React Infinity,10,0,0.00,0.00,0.00,2024-08-17,Online,Hyderabad,3555.61,2024-08,2024,8,Aug
2366,Kids,Lifestyle,Waffle One,M,0,0.00,0.63,0.00,2025-05-08,Retail,Bangalore,3737.47,2025-05,2025,5,May
2367,Kids,Lifestyle,Dunk Low,XL,4,6202.99,0.84,3969.91,2024-11-12,Online,Bangalore,-202.12,2024-11,2024,11,Nov
2368,Women,Lifestyle,Waffle One,L,0,5582.98,0.00,0.00,2023-08-04,Retail,Delhi,2369.28,2023-08,2023,8,Aug
2369,Men,Basketball,LeBron 20,XL,0,4248.21,0.50,0.00,2025-11-07,Online,Hyderabad,2427.86,2025-11,2025,11,Nov
2370,Men,Running,Pegasus Turbo,L,2,0.00,0.00,0.00,2025-02-04,Online,Delhi,867.37,2025-02,2025,2,Feb
2371,Kids,Training,Flex Trainer,Unknown,1,0.00,0.05,0.00,2025-04-15,Online,Kolkata,3424.65,2025-04,2025,4,Apr
2372,Men,Running,Free RN,Unknown,0,7624.86,0.00,0.00,2025-05-23,Online,Kolkata,3365.96,2025-05,2025,5,May
2373,Women,Lifestyle,Air Force 1,XL,0,8637.25,0.35,0.00,2024-09-22,Retail,Kolkata,2738.82,2024-09,2024,9,Sep
2375,Men,Training,Metcon 7,Unknown,0,9061.25,0.00,0.00,2025-05-04,Retail,Mumbai,990.59,2025-05,2025,5,May
2376,Men,Lifestyle,Dunk Low,XL,0,3718.82,0.88,0.00,2024-10-03,Online,Delhi,-234.66,2024-10,2024,10,Oct
2377,Men,Basketball,LeBron 20,Unknown,4,0.00,0.00,0.00,2025-02-07,Online,Mumbai,2438.24,2025-02,2025,2,Feb
2378,Women,Basketball,LeBron 20,XL,0,0.00,0.00,0.00,2024-04-11,Retail,Mumbai,2107.42,2024-04,2024,4,Apr
2379,Men,Lifestyle,Air Force 1,L,4,0.00,0.00,0.00,2024-04-09,Online,Mumbai,3289.77,2024-04,2024,4,Apr
2380,Men,Soccer,Phantom GT,M,1,7932.85,0.00,0.00,2024-09-12,Retail,Delhi,2707.27,2024-09,2024,9,Sep
2381,Kids,Lifestyle,Dunk Low,M,3,4834.65,1.00,0.00,2024-10-12,Retail,Pune,213.96,2024-10,2024,10,Oct
2382,Men,Lifestyle,Waffle One,L,4,0.00,0.00,0.00,2024-03-09,Retail,Mumbai,787.42,2024-03,2024,3,Mar
2384,Women,Training,SuperRep Go,Unknown,3,2070.97,1.00,0.00,2024-05-09,Online,Delhi,42.89,2024-05,2024,5,May
2385,Men,Training,Metcon 7,Unknown,0,0.00,0.00,0.00,2024-03-10,Retail,Delhi,1443.09,2024-03,2024,3,Mar
2386,Men,Basketball,Kyrie Flytrap,M,0,2271.77,0.00,0.00,2025-07-13,Online,Pune,2029.55,2025-07,2025,7,Jul
2387,Women,Basketball,Kyrie Flytrap,Unknown,3,0.00,0.00,0.00,2024-09-21,Online,Pune,1042.09,2024-09,2024,9,Sep
2388,Kids,Running,Air Zoom,L,1,5321.46,0.00,0.00,2024-09-02,Retail,Bangalore,2587.26,2024-09,2024,9,Sep
2389,Women,Basketball,Kyrie Flytrap,XL,0,7901.16,0.77,0.00,2024-10-08,Online,Delhi,-406.39,2024-10,2024,10,Oct
2390,Kids,Lifestyle,Waffle One,XL,0,0.00,0.00,0.00,2025-05-24,Online,Delhi,496.54,2025-05,2025,5,May
2394,Kids,Lifestyle,Air Force 1,XL,0,0.00,0.20,0.00,2023-08-18,Online,Delhi,-133.03,2023-08,2023,8,Aug
2395,Kids,Soccer,Premier III,XL,1,0.00,0.00,0.00,2025-07-08,Online,Pune,85.00,2025-07,2025,7,Jul
2396,Men,Basketball,Air Jordan,L,0,5967.92,0.03,0.00,2025-09-06,Retail,Pune,859.93,2025-09,2025,9,Sep
2397,Men,Soccer,Phantom GT,XL,0,0.00,0.00,0.00,2023-12-27,Retail,Mumbai,3996.96,2023-12,2023,12,Dec
2399,Women,Running,Air Zoom,L,0,6188.29,0.00,0.00,2024-08-07,Retail,Pune,515.60,2024-08,2024,8,Aug
2402,Kids,Running,React Infinity,Unknown,0,6437.85,0.00,0.00,2025-03-09,Online,Mumbai,1231.30,2025-03,2025,3,Mar
2403,Women,Running,React Infinity,XL,0,0.00,1.00,0.00,2024-08-24,Retail,Delhi,1309.54,2024-08,2024,8,Aug
2404,Men,Lifestyle,Blazer Mid,XL,0,0.00,0.09,0.00,2024-01-25,Online,Pune,-501.36,2024-01,2024,1,Jan
2405,Men,Basketball,Kyrie Flytrap,6,1,0.00,0.00,0.00,2024-11-17,Online,Kolkata,69.95,2024-11,2024,11,Nov
2406,Men,Training,Metcon 7,L,4,6458.72,0.00,0.00,2023-09-17,Online,Mumbai,402.00,2023-09,2023,9,Sep
2407,Kids,Running,Free RN,6,0,9193.15,0.00,0.00,2023-12-30,Online,Kolkata,521.77,2023-12,2023,12,Dec
2408,Men,Soccer,Premier III,XL,1,0.00,0.00,0.00,2024-10-09,Retail,Bangalore,1731.86,2024-10,2024,10,Oct
2409,Men,Basketball,Zoom Freak,M,0,0.00,0.00,0.00,2025-01-19,Retail,Bangalore,2993.72,2025-01,2025,1,Jan
2410,Kids,Basketball,Air Jordan,Unknown,0,0.00,1.00,0.00,2025-03-27,Retail,Hyderabad,1344.49,2025-03,2025,3,Mar
2414,Women,Basketball,Air Jordan,XL,0,8141.80,0.00,0.00,2024-01-25,Online,Hyderabad,-829.35,2024-01,2024,1,Jan
2415,Women,Running,Free RN,8,3,6178.39,0.00,0.00,2024-07-22,Retail,Bangalore,73.75,2024-07,2024,7,Jul
2416,Kids,Soccer,Mercurial Superfly,9,3,6245.23,1.00,0.00,2024-12-14,Retail,Mumbai,3485.64,2024-12,2024,12,Dec
2417,Men,Lifestyle,Dunk Low,Unknown,0,8293.38,1.00,0.00,2024-12-29,Retail,Bangalore,1727.06,2024-12,2024,12,Dec
2418,Men,Soccer,Phantom GT,XL,0,9288.75,0.54,0.00,2025-04-29,Retail,Mumbai,3110.43,2025-04,2025,4,Apr
2419,Men,Lifestyle,Dunk Low,L,0,8738.99,0.47,0.00,2024-07-14,Online,Hyderabad,2868.49,2024-07,2024,7,Jul
2420,Kids,Basketball,Zoom Freak,9,0,0.00,1.00,0.00,2024-04-11,Online,Hyderabad,1664.60,2024-04,2024,4,Apr
2421,Women,Running,React Infinity,M,2,8136.39,0.00,0.00,2025-03-10,Retail,Pune,3398.15,2025-03,2025,3,Mar
2422,Kids,Soccer,Tiempo Legend,Unknown,4,0.00,0.00,0.00,2024-07-23,Retail,Mumbai,3044.66,2024-07,2024,7,Jul
2425,Kids,Training,ZoomX Invincible,XL,0,0.00,0.38,0.00,2024-12-30,Online,Bangalore,3058.78,2024-12,2024,12,Dec
2426,Kids,Lifestyle,Dunk Low,M,0,2278.67,0.56,0.00,2025-05-03,Retail,Pune,-72.52,2025-05,2025,5,May
2427,Men,Running,Pegasus Turbo,7,0,2904.11,0.00,0.00,2025-06-13,Online,Delhi,1683.98,2025-06,2025,6,Jun
2428,Kids,Basketball,Kyrie Flytrap,12,2,0.00,0.00,0.00,2024-07-12,Retail,Mumbai,427.51,2024-07,2024,7,Jul
2429,Kids,Lifestyle,Dunk Low,L,0,0.00,0.00,0.00,2025-05-25,Online,Mumbai,550.48,2025-05,2025,5,May
2430,Women,Soccer,Tiempo Legend,12,3,0.00,0.10,0.00,2025-07-09,Online,Pune,215.30,2025-07,2025,7,Jul
2431,Women,Lifestyle,Blazer Mid,L,1,0.00,0.00,0.00,2024-11-15,Online,Hyderabad,1627.78,2024-11,2024,11,Nov
2432,Women,Basketball,Zoom Freak,L,1,3036.61,0.86,425.13,2024-10-26,Online,Mumbai,3754.30,2024-10,2024,10,Oct
2434,Kids,Training,Metcon 7,M,0,3019.25,0.79,0.00,2025-02-11,Online,Hyderabad,387.15,2025-02,2025,2,Feb
2435,Kids,Lifestyle,Waffle One,XL,0,5853.58,0.00,0.00,2024-04-01,Retail,Kolkata,2378.82,2024-04,2024,4,Apr
2437,Women,Running,Pegasus Turbo,XL,3,0.00,0.53,0.00,2024-07-31,Retail,Hyderabad,-281.42,2024-07,2024,7,Jul
2438,Men,Training,Metcon 7,8,0,0.00,0.00,0.00,2024-11-24,Retail,Mumbai,2965.39,2024-11,2024,11,Nov
2439,Men,Lifestyle,Blazer Mid,L,0,3239.59,0.00,0.00,2025-03-03,Retail,Bangalore,3467.10,2025-03,2025,3,Mar
2440,Women,Basketball,Kyrie Flytrap,XL,0,7510.80,0.00,0.00,2024-12-11,Retail,Kolkata,2989.60,2024-12,2024,12,Dec
2442,Men,Soccer,Tiempo Legend,L,0,0.00,0.04,0.00,2025-01-26,Online,Mumbai,3083.26,2025-01,2025,1,Jan
2443,Women,Basketball,LeBron 20,M,1,6271.66,0.00,0.00,2025-03-15,Retail,Mumbai,2449.43,2025-03,2025,3,Mar
2444,Women,Lifestyle,Blazer Mid,XL,3,3676.04,0.00,0.00,2025-05-25,Retail,Pune,1621.74,2025-05,2025,5,May
2445,Women,Basketball,Air Jordan,XL,0,0.00,0.00,0.00,2024-02-12,Online,Kolkata,141.93,2024-02,2024,2,Feb
2447,Kids,Lifestyle,Waffle One,XL,0,0.00,0.00,0.00,2024-05-04,Online,Kolkata,1291.80,2024-05,2024,5,May
2449,Women,Training,SuperRep Go,Unknown,0,3664.69,0.00,0.00,2025-02-03,Retail,Hyderabad,-173.68,2025-02,2025,2,Feb
2450,Men,Basketball,Air Jordan,12,0,7520.63,0.00,0.00,2025-07-19,Online,Kolkata,1786.43,2025-07,2025,7,Jul
2451,Kids,Soccer,Premier III,Unknown,2,0.00,0.54,0.00,2023-11-04,Online,Mumbai,2233.57,2023-11,2023,11,Nov
2454,Women,Soccer,Tiempo Legend,XL,0,0.00,0.19,0.00,2025-02-25,Online,Bangalore,3100.44,2025-02,2025,2,Feb
2455,Women,Training,Metcon 7,Unknown,0,4071.46,0.00,0.00,2025-03-22,Retail,Delhi,2003.31,2025-03,2025,3,Mar
2456,Women,Soccer,Premier III,M,0,4254.68,0.00,0.00,2025-03-15,Retail,Kolkata,3498.64,2025-03,2025,3,Mar
2457,Women,Soccer,Mercurial Superfly,Unknown,0,8206.22,0.00,0.00,2025-04-03,Retail,Bangalore,2443.40,2025-04,2025,4,Apr
2458,Kids,Soccer,Phantom GT,Unknown,0,0.00,0.00,0.00,2023-12-20,Retail,Pune,573.21,2023-12,2023,12,Dec
2459,Kids,Basketball,Air Jordan,M,0,3572.52,0.00,0.00,2024-04-20,Retail,Kolkata,-404.04,2024-04,2024,4,Apr
2460,Women,Basketball,Zoom Freak,XL,2,5482.96,0.35,7127.85,2024-11-04,Online,Kolkata,-823.80,2024-11,2024,11,Nov
2462,Men,Basketball,Zoom Freak,8,0,4468.70,0.49,0.00,2025-01-23,Retail,Pune,2143.60,2025-01,2025,1,Jan
2464,Women,Lifestyle,Blazer Mid,XL,3,2699.59,0.00,0.00,2024-06-30,Retail,Hyderabad,3507.56,2024-06,2024,6,Jun
2465,Kids,Lifestyle,Blazer Mid,7,1,7814.02,0.00,0.00,2025-03-22,Retail,Pune,684.07,2025-03,2025,3,Mar
2466,Women,Soccer,Mercurial Superfly,Unknown,0,6569.65,0.00,0.00,2025-07-05,Retail,Pune,3056.38,2025-07,2025,7,Jul
2467,Kids,Training,SuperRep Go,M,1,8484.82,0.00,0.00,2023-11-05,Online,Mumbai,1899.54,2023-11,2023,11,Nov
2468,Women,Soccer,Phantom GT,7,0,6012.23,0.62,0.00,2024-10-26,Retail,Bangalore,-1113.25,2024-10,2024,10,Oct
2469,Men,Training,Metcon 7,XL,4,0.00,1.00,0.00,2025-05-21,Retail,Mumbai,-279.26,2025-05,2025,5,May
2470,Men,Soccer,Mercurial Superfly,L,0,0.00,0.00,0.00,2024-07-11,Online,Delhi,1099.17,2024-07,2024,7,Jul
2472,Men,Basketball,LeBron 20,L,0,2255.65,0.00,0.00,2025-04-05,Online,Mumbai,560.70,2025-04,2025,4,Apr
2474,Kids,Training,Metcon 7,M,0,0.00,0.00,0.00,2024-12-21,Retail,Delhi,115.11,2024-12,2024,12,Dec
2475,Men,Running,Free RN,L,2,0.00,1.00,0.00,2025-01-07,Online,Bangalore,3885.97,2025-01,2025,1,Jan
2477,Women,Training,ZoomX Invincible,M,0,5923.67,0.00,0.00,2024-09-30,Online,Hyderabad,-177.68,2024-09,2024,9,Sep
2478,Women,Soccer,Mercurial Superfly,Unknown,2,0.00,0.62,0.00,2025-12-05,Online,Pune,-223.40,2025-12,2025,12,Dec
2480,Men,Basketball,Kyrie Flytrap,M,0,0.00,0.00,0.00,2024-08-20,Retail,Pune,25.18,2024-08,2024,8,Aug
2481,Women,Soccer,Premier III,7,1,9145.37,0.07,8505.19,2025-04-17,Online,Pune,1755.19,2025-04,2025,4,Apr
2482,Men,Lifestyle,Air Force 1,XL,0,0.00,0.00,0.00,2024-09-14,Online,Mumbai,2642.80,2024-09,2024,9,Sep
2483,Kids,Running,Free RN,Unknown,0,0.00,0.00,0.00,2025-05-17,Retail,Delhi,856.75,2025-05,2025,5,May
2484,Men,Soccer,Mercurial Superfly,10,0,5308.26,1.00,0.00,2025-10-05,Retail,Bangalore,1189.82,2025-10,2025,10,Oct
2485,Kids,Running,Air Zoom,M,0,9307.20,0.00,0.00,2024-12-17,Online,Hyderabad,16.06,2024-12,2024,12,Dec
2487,Men,Running,Air Zoom,L,3,5881.13,0.80,3528.68,2025-03-31,Online,Hyderabad,2108.40,2025-03,2025,3,Mar
2489,Men,Lifestyle,Air Force 1,Unknown,4,0.00,0.18,0.00,2024-02-10,Retail,Hyderabad,1415.34,2024-02,2024,2,Feb
2490,Women,Soccer,Premier III,L,3,5015.19,0.75,3761.39,2024-11-26,Online,Hyderabad,-494.53,2024-11,2024,11,Nov
2491,Kids,Soccer,Phantom GT,M,0,8998.44,0.00,0.00,2025-05-28,Online,Bangalore,-432.44,2025-05,2025,5,May
2493,Women,Soccer,Premier III,Unknown,3,6042.94,0.00,0.00,2024-11-26,Retail,Kolkata,1659.75,2024-11,2024,11,Nov
2494,Kids,Lifestyle,Dunk Low,Unknown,2,0.00,0.00,0.00,2024-11-20,Retail,Mumbai,1007.70,2024-11,2024,11,Nov
2495,Kids,Basketball,LeBron 20,Unknown,3,0.00,1.00,0.00,2025-01-20,Retail,Bangalore,36.16,2025-01,2025,1,Jan
2496,Kids,Running,React Infinity,M,2,4110.72,0.32,5590.58,2024-12-24,Retail,Bangalore,3894.95,2024-12,2024,12,Dec
2497,Kids,Basketball,Air Jordan,XL,1,0.00,0.00,0.00,2023-11-29,Online,Mumbai,2592.98,2023-11,2023,11,Nov
2498,Kids,Training,ZoomX Invincible,Unknown,0,0.00,0.00,0.00,2025-01-06,Retail,Pune,1574.98,2025-01,2025,1,Jan
2499,Women,Soccer,Premier III,L,0,8347.87,0.00,0.00,2024-06-07,Retail,Hyderabad,1488.30,2024-06,2024,6,Jun
2500,Kids,Running,Pegasus Turbo,Unknown,0,0.00,0.99,0.00,2025-07-06,Online,Bangalore,3100.16,2025-07,2025,7,Jul
2501,Women,Lifestyle,Air Force 1,L,0,6453.36,0.00,0.00,2025-04-06,Retail,Kolkata,2321.06,2025-04,2025,4,Apr
2502,Women,Basketball,Kyrie Flytrap,M,0,0.00,0.00,0.00,2023-09-10,Retail,Mumbai,2412.82,2023-09,2023,9,Sep
2503,Women,Training,ZoomX Invincible,XL,0,0.00,0.00,0.00,2025-01-20,Online,Bangalore,-173.16,2025-01,2025,1,Jan
2505,Women,Running,Free RN,9,0,0.00,1.00,0.00,2025-03-07,Online,Bangalore,3748.24,2025-03,2025,3,Mar
2506,Men,Training,SuperRep Go,Unknown,0,2225.73,0.00,0.00,2025-05-27,Online,Delhi,276.63,2025-05,2025,5,May
2507,Men,Soccer,Phantom GT,L,2,0.00,0.00,0.00,2024-03-13,Retail,Hyderabad,2116.53,2024-03,2024,3,Mar
2509,Men,Running,React Infinity,L,0,0.00,0.00,0.00,2024-11-23,Online,Bangalore,1086.09,2024-11,2024,11,Nov
2511,Men,Running,Pegasus Turbo,Unknown,0,6310.25,0.10,0.00,2025-02-13,Online,Bangalore,2399.42,2025-02,2025,2,Feb
2513,Women,Basketball,Zoom Freak,XL,4,9848.80,0.00,0.00,2024-10-11,Online,Pune,2764.66,2024-10,2024,10,Oct
2514,Kids,Basketball,Air Jordan,M,1,0.00,0.00,0.00,2025-05-26,Online,Bangalore,1790.41,2025-05,2025,5,May
2516,Kids,Running,React Infinity,Unknown,0,0.00,0.00,0.00,2024-01-21,Online,Pune,157.65,2024-01,2024,1,Jan
2518,Women,Basketball,Air Jordan,L,0,0.00,1.00,0.00,2024-07-03,Retail,Delhi,-703.61,2024-07,2024,7,Jul
2519,Women,Running,React Infinity,L,0,9701.72,0.00,0.00,2024-11-10,Online,Hyderabad,-835.82,2024-11,2024,11,Nov
2520,Kids,Soccer,Mercurial Superfly,Unknown,0,0.00,0.14,0.00,2025-09-05,Online,Bangalore,-945.88,2025-09,2025,9,Sep
2521,Kids,Lifestyle,Blazer Mid,M,4,3645.35,0.00,0.00,2024-09-25,Online,Kolkata,3265.83,2024-09,2024,9,Sep
